"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"20.07.2017","20.144,59","20.046,90","20.157,11","20.032,23","","0,62%"
"19.07.2017","20.020,86","19.970,78","20.032,46","19.947,26","","0,10%"
"18.07.2017","19.999,91","20.074,41","20.081,29","19.943,14","","-0,59%"
"14.07.2017","20.118,86","20.157,92","20.163,67","20.101,71","","0,09%"
"13.07.2017","20.099,81","20.177,28","20.183,80","20.062,27","","0,01%"
"12.07.2017","20.098,38","20.137,22","20.153,04","20.061,16","","-0,48%"
"11.07.2017","20.195,48","20.073,86","20.200,88","20.070,67","","0,57%"
"10.07.2017","20.080,98","20.070,44","20.127,76","20.023,03","","0,76%"
"07.07.2017","19.929,09","19.856,65","19.979,93","19.856,65","","-0,32%"
"06.07.2017","19.994,06","20.061,68","20.078,88","19.947,63","","-0,44%"
"05.07.2017","20.081,63","20.015,07","20.087,01","19.888,90","","0,25%"
"04.07.2017","20.032,35","20.192,27","20.197,16","19.971,53","","-0,12%"
"03.07.2017","20.055,80","20.056,32","20.096,14","20.030,61","","0,11%"
"30.06.2017","20.033,43","20.025,63","20.044,01","19.946,51","","-0,92%"
"29.06.2017","20.220,30","20.260,87","20.266,59","20.197,38","","0,45%"
"28.06.2017","20.130,41","20.149,20","20.224,30","20.110,49","","-0,47%"
"27.06.2017","20.225,09","20.229,12","20.250,10","20.185,19","","0,36%"
"26.06.2017","20.153,35","20.132,81","20.196,38","20.119,04","","0,10%"
"23.06.2017","20.132,67","20.152,58","20.152,58","20.089,54","","0,11%"
"22.06.2017","20.110,51","20.154,38","20.191,42","20.107,89","","-0,14%"
"21.06.2017","20.138,79","20.192,16","20.215,11","20.117,79","","-0,45%"
"20.06.2017","20.230,41","20.234,12","20.318,11","20.227,29","","0,81%"
"19.06.2017","20.067,75","19.974,30","20.087,71","19.949,88","","0,62%"
"16.06.2017","19.943,26","19.931,15","20.015,16","19.884,80","","0,56%"
"15.06.2017","19.831,82","19.815,54","19.963,36","19.755,34","","-0,26%"
"14.06.2017","19.883,52","19.974,56","20.009,93","19.879,60","","-0,08%"
"13.06.2017","19.898,75","19.859,81","19.929,03","19.850,86","","-0,05%"
"12.06.2017","19.908,58","19.920,77","19.949,07","19.837,64","","-0,52%"
"09.06.2017","20.013,26","19.953,06","20.096,01","19.927,07","","0,52%"
"08.06.2017","19.909,26","20.048,28","20.061,22","19.896,35","","-0,38%"
"07.06.2017","19.984,62","19.951,68","20.023,24","19.908,07","","0,02%"
"06.06.2017","19.979,90","20.122,26","20.152,95","19.948,02","","-0,95%"
"05.06.2017","20.170,82","20.135,42","20.224,54","20.104,13","","-0,03%"
"02.06.2017","20.177,28","19.970,23","20.239,81","19.967,00","","1,60%"
"01.06.2017","19.860,03","19.692,16","19.887,66","19.686,32","","1,07%"
"31.05.2017","19.650,57","19.630,33","19.673,51","19.589,25","","-0,14%"
"30.05.2017","19.677,85","19.681,11","19.691,44","19.570,13","","-0,02%"
"29.05.2017","19.682,57","19.697,18","19.736,62","19.627,19","","-0,02%"
"26.05.2017","19.686,84","19.798,49","19.801,59","19.686,49","","-0,64%"
"25.05.2017","19.813,13","19.737,21","19.850,93","19.720,12","","0,36%"
"24.05.2017","19.742,98","19.777,56","19.782,81","19.690,10","","0,66%"
"23.05.2017","19.613,28","19.647,74","19.693,02","19.585,54","","-0,33%"
"22.05.2017","19.678,28","19.670,48","19.722,93","19.618,73","","0,45%"
"19.05.2017","19.590,76","19.591,41","19.628,64","19.497,29","","0,19%"
"18.05.2017","19.553,86","19.556,99","19.601,53","19.449,73","","-1,32%"
"17.05.2017","19.814,88","19.806,78","19.842,78","19.764,63","","-0,53%"
"16.05.2017","19.919,82","19.953,06","19.998,49","19.862,41","","0,25%"
"15.05.2017","19.869,85","19.753,46","19.869,85","19.740,63","","-0,07%"
"12.05.2017","19.883,90","19.941,64","19.941,64","19.809,91","","-0,39%"
"11.05.2017","19.961,55","19.943,95","19.989,94","19.906,35","","0,31%"
"10.05.2017","19.900,09","19.890,56","19.938,53","19.866,30","","0,29%"
"09.05.2017","19.843,00","19.915,64","19.917,45","19.838,71","","-0,26%"
"08.05.2017","19.895,70","19.709,01","19.929,48","19.705,13","","2,31%"
"02.05.2017","19.445,70","19.335,72","19.464,30","19.335,02","","0,70%"
"01.05.2017","19.310,52","19.154,03","19.311,21","19.144,62","","0,59%"
"28.04.2017","19.196,74","19.240,65","19.264,57","19.164,68","","-0,29%"
"27.04.2017","19.251,87","19.205,59","19.281,70","19.199,59","","-0,19%"
"26.04.2017","19.289,43","19.184,92","19.289,43","19.170,86","","1,10%"
"25.04.2017","19.079,33","18.872,56","19.109,76","18.867,19","","1,08%"
"24.04.2017","18.875,88","18.890,38","18.910,33","18.840,13","","1,37%"
"21.04.2017","18.620,75","18.591,82","18.648,28","18.542,42","","1,03%"
"20.04.2017","18.430,49","18.446,39","18.523,40","18.420,82","","-0,01%"
"19.04.2017","18.432,20","18.327,33","18.467,73","18.327,33","","0,07%"
"18.04.2017","18.418,59","18.497,38","18.547,46","18.362,73","","0,35%"
"17.04.2017","18.355,26","18.239,84","18.361,44","18.224,68","","0,11%"
"14.04.2017","18.335,63","18.531,91","18.531,91","18.285,73","","-0,49%"
"13.04.2017","18.426,84","18.391,72","18.455,25","18.304,72","","-0,68%"
"12.04.2017","18.552,61","18.592,10","18.602,50","18.460,59","","-1,04%"
"11.04.2017","18.747,87","18.717,55","18.767,70","18.661,86","","-0,27%"
"10.04.2017","18.797,88","18.800,22","18.850,80","18.762,70","","0,71%"
"07.04.2017","18.664,63","18.714,98","18.785,73","18.517,43","","0,36%"
"06.04.2017","18.597,06","18.754,37","18.797,44","18.532,65","","-1,40%"
"05.04.2017","18.861,27","18.900,70","18.941,94","18.773,94","","0,27%"
"04.04.2017","18.810,25","18.933,82","18.947,33","18.703,63","","-0,91%"
"03.04.2017","18.983,23","18.988,00","19.068,62","18.920,52","","0,39%"
"31.03.2017","18.909,26","19.170,42","19.210,92","18.909,26","","-0,81%"
"30.03.2017","19.063,22","19.150,82","19.218,08","19.043,48","","-0,80%"
"29.03.2017","19.217,48","19.216,78","19.251,30","19.164,61","","0,08%"
"28.03.2017","19.202,87","19.159,07","19.203,64","19.113,44","","1,14%"
"27.03.2017","18.985,59","19.071,19","19.086,89","18.932,09","","-1,44%"
"24.03.2017","19.262,53","19.066,35","19.296,05","19.060,64","","0,93%"
"23.03.2017","19.085,31","19.048,84","19.105,11","18.973,75","","0,23%"
"22.03.2017","19.041,38","19.146,62","19.183,27","19.026,53","","-2,13%"
"21.03.2017","19.455,88","19.416,55","19.485,14","19.337,22","","-0,34%"
"17.03.2017","19.521,59","19.510,89","19.547,51","19.487,92","","-0,35%"
"16.03.2017","19.590,14","19.458,70","19.618,99","19.454,17","","0,07%"
"15.03.2017","19.577,38","19.528,75","19.581,53","19.503,74","","-0,16%"
"14.03.2017","19.609,50","19.634,29","19.637,55","19.599,62","","-0,12%"
"13.03.2017","19.633,75","19.545,74","19.656,48","19.531,51","","0,15%"
"10.03.2017","19.604,61","19.444,71","19.623,72","19.427,81","","1,48%"
"09.03.2017","19.318,58","19.343,06","19.350,20","19.262,98","","0,34%"
"08.03.2017","19.254,03","19.308,53","19.326,40","19.198,78","","-0,47%"
"07.03.2017","19.344,15","19.337,19","19.375,09","19.317,10","","-0,18%"
"06.03.2017","19.379,14","19.409,18","19.411,54","19.340,32","","-0,46%"
"03.03.2017","19.469,17","19.551,34","19.587,79","19.392,75","","-0,49%"
"02.03.2017","19.564,80","19.624,82","19.668,01","19.564,80","","0,88%"
"01.03.2017","19.393,54","19.226,94","19.414,55","19.164,62","","1,44%"
"28.02.2017","19.118,99","19.194,68","19.267,99","19.118,99","","0,06%"
"27.02.2017","19.107,47","19.130,51","19.178,99","18.995,55","","-0,91%"
"24.02.2017","19.283,54","19.232,11","19.381,10","19.219,58","","-0,45%"
"23.02.2017","19.371,46","19.379,92","19.379,92","19.262,63","","-0,04%"
"22.02.2017","19.379,87","19.419,22","19.419,22","19.329,28","","-0,01%"
"21.02.2017","19.381,44","19.267,87","19.395,35","19.261,98","","0,68%"
"20.02.2017","19.251,08","19.161,33","19.274,75","19.115,11","","0,09%"
"17.02.2017","19.234,62","19.228,74","19.275,39","19.173,53","","-0,58%"
"16.02.2017","19.347,53","19.431,61","19.431,61","19.260,24","","-0,47%"
"15.02.2017","19.437,98","19.438,81","19.495,62","19.420,00","","1,03%"
"14.02.2017","19.238,98","19.478,86","19.501,01","19.232,85","","-1,13%"
"13.02.2017","19.459,15","19.513,78","19.519,44","19.418,18","","0,41%"
"10.02.2017","19.378,93","19.216,74","19.395,99","19.193,57","","2,49%"
"09.02.2017","18.907,67","18.942,04","18.991,23","18.874,91","","-0,53%"
"08.02.2017","19.007,60","18.951,16","19.009,24","18.875,57","","0,51%"
"07.02.2017","18.910,78","18.844,12","18.970,58","18.805,32","","-0,35%"
"06.02.2017","18.976,71","19.069,72","19.075,57","18.899,40","","0,31%"
"03.02.2017","18.918,20","18.996,74","19.061,26","18.830,89","","0,02%"
"02.02.2017","18.914,58","19.152,79","19.170,63","18.866,80","","-1,22%"
"01.02.2017","19.148,08","18.926,97","19.155,79","18.916,18","","0,56%"
"31.01.2017","19.041,34","19.145,35","19.199,75","19.041,34","","-1,69%"
"30.01.2017","19.368,85","19.371,28","19.390,97","19.295,80","","-0,51%"
"27.01.2017","19.467,40","19.453,51","19.486,68","19.404,13","","0,34%"
"26.01.2017","19.402,39","19.260,67","19.405,23","19.232,46","","1,81%"
"25.01.2017","19.057,50","19.091,23","19.133,18","18.987,45","","1,43%"
"24.01.2017","18.787,99","18.817,42","18.915,70","18.783,16","","-0,55%"
"23.01.2017","18.891,03","18.938,45","19.024,21","18.879,68","","-1,29%"
"20.01.2017","19.137,91","19.059,15","19.176,86","19.040,20","","0,34%"
"19.01.2017","19.072,25","19.082,83","19.122,39","18.982,13","","0,94%"
"18.01.2017","18.894,37","18.753,96","18.941,24","18.650,33","","0,43%"
"17.01.2017","18.813,53","19.038,45","19.043,91","18.812,86","","-1,48%"
"16.01.2017","19.095,24","19.219,13","19.255,41","19.061,27","","-1,00%"
"13.01.2017","19.287,28","19.174,97","19.299,36","19.156,93","","0,80%"
"12.01.2017","19.134,70","19.300,19","19.300,19","19.069,02","","-1,19%"
"11.01.2017","19.364,67","19.358,64","19.402,17","19.325,46","","0,33%"
"10.01.2017","19.301,44","19.414,83","19.484,90","19.255,35","","-0,79%"
"06.01.2017","19.454,33","19.393,55","19.472,37","19.354,44","","-0,34%"
"05.01.2017","19.520,69","19.602,10","19.615,40","19.473,28","","-0,37%"
"04.01.2017","19.594,16","19.298,68","19.594,16","19.277,93","","2,51%"
"30.12.2016","19.114,37","18.997,68","19.176,81","18.991,59","","-0,16%"
"29.12.2016","19.145,14","19.301,04","19.301,04","19.092,22","","-1,32%"
"28.12.2016","19.401,72","19.392,11","19.442,13","19.364,73","","-0,01%"
"27.12.2016","19.403,06","19.353,43","19.478,58","19.352,06","","0,03%"
"26.12.2016","19.396,64","19.394,41","19.432,48","19.385,94","","-0,16%"
"22.12.2016","19.427,67","19.396,85","19.427,67","19.327,51","","-0,09%"
"21.12.2016","19.444,49","19.547,28","19.592,90","19.375,19","","-0,26%"
"20.12.2016","19.494,53","19.367,84","19.511,20","19.356,81","","0,53%"
"19.12.2016","19.391,60","19.345,84","19.399,26","19.307,14","","-0,05%"
"16.12.2016","19.401,15","19.438,39","19.439,97","19.360,36","","0,66%"
"15.12.2016","19.273,79","19.327,70","19.436,90","19.192,60","","0,10%"
"14.12.2016","19.253,61","19.270,01","19.284,28","19.184,75","","0,02%"
"13.12.2016","19.250,52","19.120,76","19.253,51","19.060,72","","0,50%"
"12.12.2016","19.155,03","19.183,82","19.280,93","19.054,00","","0,84%"
"09.12.2016","18.996,37","18.839,98","19.042,48","18.821,41","","1,23%"
"08.12.2016","18.765,47","18.674,19","18.765,47","18.614,01","","1,45%"
"07.12.2016","18.496,69","18.434,54","18.502,47","18.410,88","","0,74%"
"06.12.2016","18.360,54","18.457,20","18.484,80","18.318,99","","0,47%"
"05.12.2016","18.274,99","18.349,92","18.365,74","18.227,39","","-0,82%"
