Friday_of_Week,NFCI,ANFCI,Risk,Credit,Leverage,Nonfinancial_Leverage
01/08/1971,0.656604666162009,0.572891510545241,0.685958742944324,-1.10375577604526,-0.988165026303655,-1.40233692224012
01/15/1971,0.693140025633401,0.591907843887315,0.720051612847365,-1.1062152312332,-1.00642649278826,-1.41964569155584
01/22/1971,0.736823754357994,0.632126198259754,0.761634010333517,-1.10983644778847,-1.0232764361842,-1.43516621531947
01/29/1971,0.784769214968983,0.693213264398927,0.807909965356141,-1.11501173875627,-1.03807952427876,-1.44850193955832
02/05/1971,0.834107419218939,0.77103206652846,0.856232036247791,-1.12219329398932,-1.05035498265188,-1.45933278271081
02/12/1971,0.880987500860448,0.855028181164055,0.902965106648195,-1.13190089223629,-1.05952600407897,-1.46743208395571
02/19/1971,0.922927628805823,0.933774232238668,0.94594971014308,-1.14469109373252,-1.06515163929696,-1.47265727807445
02/26/1971,0.960037322163648,0.999258558549668,0.985402538448009,-1.16112086938832,-1.06657029336031,-1.47493585124559
03/05/1971,0.994860667815293,1.04779658242564,1.02417797950454,-1.1817304109141,-1.0634713974784,-1.4742648894474
03/12/1971,1.03070603268683,1.08047169205355,1.06567851283816,-1.20705766495379,-1.05532304071964,-1.47070984507343
03/19/1971,1.07169876427621,1.10466763583495,1.11423931561629,-1.23757469250082,-1.04195689785815,-1.4644135874045
03/26/1971,1.12294339773708,1.13494246070584,1.17489633276877,-1.27356629254679,-1.02325280908075,-1.45560311357904
04/02/1971,1.18710441643016,1.18591500929954,1.25025529459599,-1.31505154831758,-0.999401556128032,-1.44457087581066
04/09/1971,1.26504322916879,1.27173750166494,1.34067905492155,-1.36177566739246,-0.970559582565558,-1.43163088643533
04/16/1971,1.35324739097005,1.39770873633505,1.442264893409,-1.41296411214726,-0.937296822132394,-1.41714912567578
